"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 노원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1311","서울특별시 노원구 하계동","273","0273","0000","장미(시영6)","39.9200","202510","03","50,000","610","10","개인","개인","1989","섬밭로 196","-","중개거래","서울 노원구","25.11.28"
"1312","서울특별시 노원구 하계동","271-3","0271","0003","건영","53.1400","202510","03","54,000","5","13","개인","개인","1988","섬밭로 229","-","중개거래","서울 노원구","25.11.24"
"1313","서울특별시 노원구 중계동","505","0505","0000","롯데(505)","84.9700","202510","03","84,500","8","6","개인","개인","1989","섬밭로 265","-","중개거래","서울 노원구","26.01.06"
"1314","서울특별시 노원구 중계동","512","0512","0000","중계무지개","39.9600","202510","03","42,500","208","9","개인","개인","1991","동일로208길 20","-","중개거래","서울 노원구","26.01.08"
"1315","서울특별시 노원구 월계동","944","0944","0000","풍림아이원","59.1490","202510","03","80,000","103","11","개인","개인","2005","화랑로47길 38","-","중개거래","서울 노원구","25.12.30"
"1316","서울특별시 노원구 월계동","13","0013","0000","미성","50.1400","202510","03","69,000","16","2","개인","개인","1986","마들로 59","-","중개거래","서울 노원구","26.01.08"
"1317","서울특별시 노원구 월계동","556","0556","0000","주공2","58.6500","202510","03","50,000","206","8","개인","개인","1992","초안산로1길 18","-","중개거래","서울 노원구","25.12.26"
"1318","서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","75.8100","202510","03","82,000","105","1","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","25.12.22"
"1319","서울특별시 노원구 월계동","13","0013","0000","미성","33.2800","202510","03","58,800","1","1","개인","개인","1986","마들로 59","-","중개거래","서울 노원구","25.12.22"
"1320","서울특별시 노원구 월계동","923","0923","0000","초안1","49.6000","202510","03","37,000","101","15","개인","개인","1998","덕릉로60길 185","-","중개거래","서울 노원구","25.12.11"
"1321","서울특별시 노원구 월계동","556","0556","0000","주공2","38.6400","202510","03","31,000","216","8","개인","개인","1993","초안산로1길 18","-","중개거래","서울 노원구","25.11.20"
"1322","서울특별시 노원구 공릉동","670-6","0670","0006","미라쉘","16.6900","202510","03","15,800","-","10","개인","개인","2018","화랑로 441","-","중개거래","서울 노원구","25.10.17"
"1323","서울특별시 노원구 공릉동","81","0081","0000","태강아파트(아이파크)","49.6000","202510","03","52,500","1013","8","개인","개인","1999","공릉로34길 62","-","중개거래","서울 노원구","25.12.30"
"1324","서울특별시 노원구 상계동","624","0624","0000","상계주공16(고층)","59.3900","202510","03","47,500","1617","15","개인","개인","1988","동일로227길 86","-","중개거래","서울 노원구","25.12.16"
"1325","서울특별시 노원구 상계동","1110","1110","0000","두산","84.0900","202510","03","80,000","107","11","개인","개인","1994","동일로241길 53","-","중개거래","서울 노원구","26.02.25"
"1326","서울특별시 노원구 상계동","740","0740","0000","상계주공2(고층)","68.8600","202510","03","64,500","220","2","개인","개인","1987","동일로215길 23","-","중개거래","서울 노원구","26.02.20"
"1327","서울특별시 노원구 상계동","749-5","0749","0005","상계주공4(고층)","58.0100","202510","03","59,500","406","13","개인","개인","1988","동일로214길 21","-","중개거래","서울 노원구, 서울 도봉구","25.11.04"
"1328","서울특별시 노원구 상계동","1410","1410","0000","노원롯데캐슬시그니처","84.9990","202510","03","108,700","105","13","개인","개인","2023","덕릉로 753","-","중개거래","서울 노원구","26.01.08"
"1329","서울특별시 노원구 상계동","720","0720","0000","상계주공6(고층)","49.9400","202510","03","61,500","615","15","개인","개인","1988","노해로 508","-","중개거래","서울 노원구","26.01.16"
"1330","서울특별시 노원구 상계동","720","0720","0000","상계주공6(고층)","58.0100","202510","03","67,000","622","5","개인","개인","1988","노해로 508","-","중개거래","서울 노원구","26.01.16"
"1331","서울특별시 노원구 상계동","1322","1322","0000","중계센트럴파크","84.5300","202510","03","86,500","102","7","개인","개인","2016","덕릉로70가길 21","-","중개거래","서울 노원구, 서울 도봉구","26.01.16"
"1332","서울특별시 노원구 월계동","436","0436","0000","동신","71.2500","202510","03","68,000","2","1","개인","개인","1983","광운로2나길 30","-","중개거래","서울 강남구, 서울 노원구","26.01.13"
"1333","서울특별시 노원구 월계동","12","0012","0000","삼호4","59.4900","202510","03","71,000","36","3","개인","개인","1987","마들로 127","-","중개거래","서울 노원구, 서울 중랑구","26.01.08"
"1334","서울특별시 노원구 상계동","730-2","0730","0002","상계주공3(고층)","73.9400","202510","03","92,000","317","12","개인","개인","1987","동일로215길 48","-","중개거래","서울 노원구","26.02.09"
"1335","서울특별시 노원구 상계동","626","0626","0000","상계주공14(고층)","41.3000","202510","03","40,000","1401","10","개인","개인","1989","동일로228길 23","-","중개거래","서울 노원구","25.12.10"
"1336","서울특별시 노원구 상계동","670","0670","0000","상계주공9(고층)","41.3000","202510","03","38,500","917","11","개인","개인","1988","노원로 532","-","중개거래","서울 노원구","25.12.09"
"1337","서울특별시 노원구 상계동","1255","1255","0000","은빛1단지","59.9200","202510","03","44,000","107","1","개인","개인","1998","동일로245길 162","-","중개거래","서울 노원구","25.12.08"
"1338","서울특별시 노원구 상계동","1304","1304","0000","대망드림힐1","84.8968","202510","03","61,500","101","4","개인","개인","2003","동일로242라길 27","-","중개거래","서울 노원구","25.12.05"
"1339","서울특별시 노원구 상계동","765","0765","0000","상계주공1(고층)","41.3000","202510","03","40,000","117","15","개인","개인","1988","덕릉로 459-21","-","중개거래","서울 강북구, 서울 노원구","25.12.05"
"1340","서울특별시 노원구 상계동","730-2","0730","0002","상계주공3(고층)","41.3000","202510","03","57,800","306","10","개인","개인","1987","동일로215길 48","-","중개거래","서울 노원구","25.11.28"
"1341","서울특별시 노원구 하계동","271-3","0271","0003","극동","84.9100","202510","03","82,000","2","8","개인","개인","1988","섬밭로 229","-","중개거래","서울 노원구","26.01.15"
"1342","서울특별시 노원구 상계동","765","0765","0000","상계주공1(고층)","32.3900","202510","02","33,800","102","11","개인","개인","1988","동일로213길 21","-","중개거래","서울 동대문구","25.11.25"
"1343","서울특별시 노원구 상계동","1296","1296","0000","상록수1단지","53.6560","202510","02","42,500","102","6","개인","개인","2002","동일로239나길 31","-","중개거래","서울 노원구","25.12.10"
"1344","서울특별시 노원구 상계동","670","0670","0000","상계주공9(고층)","49.9400","202510","02","44,000","923","15","개인","개인","1988","노원로 532","-","중개거래","서울 중랑구","25.10.13"
"1345","서울특별시 노원구 상계동","1282","1282","0000","상계2차중앙하이츠","84.6000","202510","02","59,500","201","20","개인","개인","1998","노원로 428","-","직거래","-","25.10.17"
"1346","서울특별시 노원구 상계동","637","0637","0000","상계주공13(고층)","45.9000","202510","02","34,500","1307","8","개인","개인","1989","한글비석로54길 92","-","중개거래","서울 노원구","25.10.20"
"1347","서울특별시 노원구 상계동","463","0463","0000","상계신동아","84.9900","202510","02","57,900","102","4","개인","개인","1995","한글비석로52길 66","-","중개거래","서울 노원구","26.02.25"
"1348","서울특별시 노원구 하계동","271-3","0271","0003","건영","53.1400","202510","02","49,700","8","3","개인","개인","1988","섬밭로 229","-","중개거래","서울 노원구","25.12.19"
"1349","서울특별시 노원구 하계동","256-5","0256","0005","한신동성","138.2900","202510","02","108,000","3","6","개인","개인","1993","한글비석로 151","-","중개거래","서울 노원구","26.01.30"
"1350","서울특별시 노원구 월계동","947","0947","0000","롯데캐슬루나","84.9852","202510","02","84,300","111","4","개인","개인","2006","월계로45길 21","-","중개거래","서울 노원구","26.01.14"
"1351","서울특별시 노원구 월계동","436","0436","0000","동신","71.8300","202510","02","75,000","6","4","개인","개인","1983","광운로2나길 30","-","중개거래","서울 강남구, 서울 노원구","26.01.13"
"1352","서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","59.9900","202510","02","90,000","103","12","개인","개인","2020","초안산로2라길 26","-","중개거래","서울 노원구","25.12.19"
"1353","서울특별시 노원구 공릉동","741","0741","0000","현대성우아파트","59.9800","202510","02","49,700","101","13","개인","개인","2000","공릉로27길 110","-","중개거래","서울 노원구","25.12.09"
"1354","서울특별시 노원구 공릉동","705","0705","0000","동부아파트","59.3400","202510","02","51,500","104","15","개인","개인","1996","공릉로 206","-","중개거래","서울 노원구","26.02.23"
"1355","서울특별시 노원구 공릉동","111","0111","0000","화랑타운아파트","84.6500","202510","02","82,500","709","6","개인","개인","2000","화랑로51길 17","-","직거래","-","25.11.03"
"1356","서울특별시 노원구 월계동","930","0930","0000","우남그랜드","84.7300","202510","02","69,000","102","7","개인","개인","2001","화랑로 355","-","중개거래","서울 노원구","26.03.31"
"1357","서울특별시 노원구 상계동","666","0666","0000","상계주공10(고층)","59.2800","202510","02","62,000","1014","7","개인","개인","1988","노원로 564","-","중개거래","서울 노원구","26.01.21"
"1358","서울특별시 노원구 상계동","652","0652","0000","상계주공11(고층)","49.9400","202510","02","55,000","1106","10","개인","개인","1988","동일로227길 25","-","중개거래","서울 노원구","26.01.15"
"1359","서울특별시 노원구 상계동","740","0740","0000","상계주공2(고층)","41.3000","202510","02","45,000","203","11","개인","개인","1987","동일로215길 23","-","중개거래","서울 노원구","26.01.08"
"1360","서울특별시 노원구 상계동","639","0639","0000","보람아파트","79.2500","202510","02","65,800","108","10","개인","개인","1988","한글비석로 479","-","중개거래","서울 노원구","25.12.30"
"1361","서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","58.0100","202510","02","62,900","721","15","개인","개인","1988","상계로1길 92","-","중개거래","서울 노원구","25.12.30"
"1362","서울특별시 노원구 하계동","284","0284","0000","청구","70.6900","202510","02","69,900","5","1","개인","개인","1988","공릉로 351","-","중개거래","서울 노원구","26.01.16"
"1363","서울특별시 노원구 하계동","273","0273","0000","장미(시영6)","49.5000","202510","02","64,700","610","11","개인","개인","1989","섬밭로 196","-","중개거래","서울 노원구","25.12.23"
"1364","서울특별시 노원구 중계동","583","0583","0000","금호타운(583)","84.9800","202510","02","78,250","101","7","개인","개인","1997","중계로12길 24","-","중개거래","서울 노원구","25.10.16"
"1365","서울특별시 노원구 중계동","583","0583","0000","금호타운(583)","59.8100","202510","02","51,000","102","6","개인","개인","1997","중계로12길 24","-","중개거래","서울 노원구","25.12.29"
"1366","서울특별시 노원구 중계동","512","0512","0000","중계무지개","49.5400","202510","02","52,300","209","5","개인","개인","1991","동일로208길 20","-","중개거래","서울 노원구","25.10.30"
"1367","서울특별시 노원구 상계동","721","0721","0000","상계주공5(저층)","31.9800","202510","02","55,000","506","1","개인","개인","1987","동일로216길 47","-","중개거래","서울 노원구","25.12.04"
"1368","서울특별시 노원구 중계동","514","0514","0000","중앙하이츠아쿠아","84.4675","202510","01","103,500","102","5","개인","개인","2008","공릉로 430","-","중개거래","서울 노원구","25.12.19"
"1369","서울특별시 노원구 중계동","361-1","0361","0001","롯데우성","101.8800","202510","01","106,000","106","1","개인","개인","1993","노원로22길 34","-","중개거래","서울 노원구","25.10.14"
"1370","서울특별시 노원구 중계동","505","0505","0000","롯데(505)","84.9700","202510","01","86,000","-","11","개인","개인","1989","섬밭로 265","-","중개거래","서울 노원구","-"
"1371","서울특별시 노원구 중계동","512","0512","0000","중계무지개","49.8900","202510","01","53,000","-","9","개인","개인","1991","동일로208길 20","20251002","중개거래","서울 노원구","-"
"1372","서울특별시 노원구 중계동","577","0577","0000","현대1(4차)","84.9900","202510","01","60,500","111","1","개인","개인","1993","중계로8길 106","-","중개거래","서울 노원구","25.11.28"
"1373","서울특별시 노원구 중계동","593","0593","0000","삼성","59.9000","202510","01","51,000","102","4","개인","개인","1999","중계로14나길 25","-","중개거래","서울 노원구","25.11.27"
"1374","서울특별시 노원구 월계동","436","0436","0000","동신","106.7000","202510","01","84,000","7","11","개인","개인","1983","광운로2나길 30","-","중개거래","서울 노원구","26.01.05"
"1375","서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","59.9900","202510","01","92,000","105","20","개인","개인","2020","초안산로2라길 26","-","중개거래","서울 성북구","25.11.27"
"1376","서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.9400","202510","01","80,800","112","16","개인","개인","2002","마들로 31","-","중개거래","서울 성북구","25.12.17"
"1377","서울특별시 노원구 공릉동","758","0758","0000","태릉해링턴플레이스","59.9800","202510","01","89,800","106","9","개인","개인","2022","공릉로34길 86","-","중개거래","서울 노원구","25.12.08"
"1378","서울특별시 노원구 상계동","666","0666","0000","상계주공10(고층)","45.9000","202510","01","43,000","1013","2","개인","개인","1988","노원로 564","-","중개거래","서울 노원구","25.12.29"
"1379","서울특별시 노원구 상계동","639","0639","0000","보람아파트","44.3300","202510","01","40,800","107","6","개인","개인","1988","한글비석로 479","-","중개거래","서울 노원구","25.12.30"
"1380","서울특별시 노원구 하계동","274","0274","0000","청솔(시영7)","59.2200","202510","01","60,000","706","7","개인","개인","1989","공릉로59길 25","-","중개거래","서울 노원구","26.01.30"
"1381","서울특별시 노원구 공릉동","81","0081","0000","태강아파트(아이파크)","59.3400","202510","01","64,500","1019","8","개인","개인","1999","공릉로34길 62","-","중개거래","서울 노원구","26.02.12"
"1382","서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","84.9900","202510","01","103,000","102","13","개인","개인","2020","초안산로2라길 26","-","중개거래","서울 노원구, 서울 성북구","26.02.26"
"1383","서울특별시 노원구 공릉동","749","0749","0000","공릉2신도브래뉴아파트","84.4800","202510","01","74,500","-","10","개인","개인","2002","동일로193길 7","20251015","중개거래","서울 노원구","-"
"1384","서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.9700","202510","01","95,000","109","23","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","25.12.30"
"1385","서울특별시 노원구 상계동","666","0666","0000","상계주공10(고층)","58.0100","202510","01","58,000","1003","9","개인","개인","1988","노원로 564","-","중개거래","서울 노원구","25.11.12"
"1386","서울특별시 노원구 상계동","172","0172","0000","상계대림","59.6700","202510","01","48,000","101","13","개인","개인","1989","상계로 193-14","-","중개거래","서울 노원구","25.11.21"
"1387","서울특별시 노원구 상계동","765","0765","0000","상계주공1(고층)","32.3900","202510","01","34,400","101","8","개인","개인","1988","동일로213길 21","-","중개거래","서울 노원구","25.12.02"
"1388","서울특별시 노원구 상계동","1318","1318","0000","노원IPARK","131.2500","202510","01","75,000","101","9","개인","개인","2009","상계로23다길 13-8","-","중개거래","서울 노원구","25.12.05"
"1389","서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","45.9000","202510","01","47,000","708","1","개인","개인","1988","동일로 1456","-","중개거래","대구 서구, 서울 노원구","25.12.05"
"1390","서울특별시 노원구 상계동","624","0624","0000","상계주공16(고층)","59.3900","202510","01","50,500","1617","4","개인","개인","1988","동일로227길 86","-","중개거래","서울 노원구","26.02.06"
"1391","서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","49.9400","202510","01","64,800","705","8","개인","개인","1988","동일로 1456","-","중개거래","서울 노원구","25.10.15"
"1392","서울특별시 노원구 상계동","1282","1282","0000","상계2차중앙하이츠","59.8200","202510","01","59,500","206","17","개인","개인","1998","노원로 428","-","중개거래","서울 노원구","25.10.16"
"1393","서울특별시 노원구 상계동","1282","1282","0000","상계2차중앙하이츠","59.8200","202510","01","57,500","202","13","개인","개인","1998","노원로 428","-","중개거래","서울 노원구","25.12.22"
"1394","서울특별시 노원구 공릉동","109","0109","0000","비선아파트","48.9300","202510","01","42,500","507","11","개인","개인","1999","화랑로51길 78","-","중개거래","서울 노원구","25.12.19"
"1395","서울특별시 노원구 공릉동","758","0758","0000","태릉해링턴플레이스","74.9500","202510","01","105,000","102","7","개인","개인","2022","공릉로34길 86","-","중개거래","서울 노원구","25.12.22"
"1396","서울특별시 노원구 공릉동","749","0749","0000","공릉2신도브래뉴아파트","84.4800","202510","01","74,500","101","10","개인","개인","2002","동일로193길 7","-","중개거래","서울 노원구","26.01.26"
"1397","서울특별시 노원구 하계동","251","0251","0000","하계1청구","84.6000","202510","01","84,500","109","1","개인","개인","1997","한글비석로 91","-","중개거래","서울 노원구","26.02.26"
"1398","서울특별시 노원구 상계동","1322","1322","0000","중계센트럴파크","59.7500","202510","01","75,000","101","14","개인","개인","2016","덕릉로70가길 21","-","중개거래","서울 노원구","25.10.21"
"1399","서울특별시 노원구 하계동","273","0273","0000","장미(시영6)","39.9200","202510","01","42,800","604","6","개인","개인","1989","섬밭로 196","-","중개거래","서울 노원구","25.10.17"
"1400","서울특별시 노원구 하계동","271-3","0271","0003","극동","55.7200","202510","01","52,700","1","10","개인","개인","1988","섬밭로 229","-","중개거래","서울 노원구","25.12.19"
"1401","서울특별시 노원구 하계동","284","0284","0000","한신1","44.5200","202510","01","47,400","2","10","개인","개인","1988","공릉로 351","-","중개거래","서울 노원구, 서울 도봉구","25.12.15"
"1402","서울특별시 노원구 하계동","273","0273","0000","장미(시영6)","49.5000","202510","01","58,000","604","6","개인","개인","1989","섬밭로 196","-","중개거래","서울 노원구","25.10.01"
"1403","서울특별시 노원구 하계동","270","0270","0000","우성","84.9100","202510","01","109,800","112","7","개인","개인","1988","섬밭로 232","-","중개거래","서울 노원구","26.02.05"
"1404","서울특별시 노원구 상계동","173-1","0173","0001","벽산","46.8000","202510","01","37,700","108","6","개인","개인","1989","한글비석로 396","-","중개거래","서울 노원구","25.10.31"
"1405","서울특별시 노원구 상계동","1322","1322","0000","중계센트럴파크","59.7500","202510","01","75,800","101","5","개인","개인","2016","덕릉로70가길 21","-","중개거래","서울 노원구, 서울 중랑구","26.01.05"
"1406","서울특별시 노원구 상계동","1299","1299","0000","양우","79.4198","202510","01","69,000","101","9","개인","개인","2002","노원로30길 81","-","중개거래","서울 노원구","25.12.29"
"1407","서울특별시 노원구 중계동","512","0512","0000","중계무지개","49.5400","202510","01","56,900","204","12","개인","개인","1991","동일로208길 19","-","중개거래","서울 노원구","26.01.21"
"1408","서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9000","202510","01","123,000","310","7","개인","개인","1995","노원로22길 71","-","중개거래","서울 노원구","25.11.06"
"1409","서울특별시 노원구 중계동","512","0512","0000","중계무지개","49.8900","202510","01","53,000","206","9","개인","개인","1991","동일로208길 20","-","중개거래","서울 노원구","26.01.06"
"1410","서울특별시 노원구 중계동","505","0505","0000","경남","74.2000","202510","01","69,000","3","10","개인","개인","1989","섬밭로 265","-","중개거래","서울 노원구","26.01.05"
"1411","서울특별시 노원구 중계동","366","0366","0000","청구(366)","115.4700","202510","01","135,000","104","13","개인","개인","1993","중계로 184","-","중개거래","서울 노원구","25.11.03"
"1412","서울특별시 노원구 중계동","502-1","0502","0001","중계그린1단지","49.8500","202510","01","57,300","114","3","개인","개인","1990","동일로207길 17","-","중개거래","서울 노원구","25.12.31"
"1413","서울특별시 노원구 중계동","505","0505","0000","롯데(505)","54.4800","202510","01","50,500","11","14","개인","개인","1989","섬밭로 265","-","중개거래","서울 노원구","26.02.26"
"1414","서울특별시 노원구 중계동","445","0445","0000","염광","59.3400","202510","01","56,000","104","8","개인","개인","1996","덕릉로79길 23","-","중개거래","서울 노원구","25.12.29"
"1415","서울특별시 노원구 상계동","652","0652","0000","상계주공11(고층)","59.2800","202509","30","57,400","1114","11","개인","개인","1988","동일로227길 85","-","중개거래","서울 노원구","25.11.17"
"1416","서울특별시 노원구 상계동","639","0639","0000","보람아파트","68.9900","202509","30","59,800","203","14","개인","개인","1988","한글비석로 480","-","중개거래","서울 노원구","25.12.11"
"1417","서울특별시 노원구 공릉동","109","0109","0000","비선아파트","48.6000","202509","30","43,000","501","6","개인","개인","1999","화랑로51길 78","-","중개거래","서울 노원구","25.12.03"
"1418","서울특별시 노원구 공릉동","737","0737","0000","삼익포레스트아파트","51.0300","202509","30","44,800","108","8","개인","개인","1995","공릉로46길 32","-","중개거래","서울 노원구","25.12.08"
"1419","서울특별시 노원구 상계동","680","0680","0000","포레나노원","74.9561","202509","30","106,000","103","22","개인","개인","2020","노원로38길 76","-","중개거래","서울 노원구, 서울 성북구","26.02.09"
"1420","서울특별시 노원구 상계동","173-1","0173","0001","벽산","46.8000","202509","30","33,000","109","3","개인","개인","1989","한글비석로 396","-","중개거래","서울 강북구, 서울 노원구","26.04.30"
"1421","서울특별시 노원구 상계동","624","0624","0000","상계주공16(고층)","58.0100","202509","30","49,500","1601","11","개인","개인","1988","동일로227길 86","-","중개거래","서울 노원구","25.12.19"
"1422","서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","45.5500","202509","30","47,000","716","1","개인","개인","1988","동일로 1456","-","중개거래","서울 노원구","26.02.23"
"1423","서울특별시 노원구 상계동","652","0652","0000","상계주공11(고층)","49.9400","202509","30","54,000","1108","15","개인","개인","1988","동일로227길 25","-","중개거래","서울 노원구","26.01.06"
"1424","서울특별시 노원구 중계동","590","0590","0000","신안","59.9700","202509","30","72,300","101","5","개인","개인","1999","덕릉로 595","-","중개거래","서울 노원구","26.03.04"
"1425","서울특별시 노원구 중계동","369","0369","0000","주공2","44.5200","202509","30","34,500","209","3","개인","개인","1992","한글비석로14길 8","-","중개거래","서울 노원구","26.02.26"
"1426","서울특별시 노원구 중계동","502-1","0502","0001","중계그린1단지","49.8500","202509","30","57,900","121","10","개인","개인","1990","섬밭로 285","-","중개거래","서울 노원구","25.12.30"
"1427","서울특별시 노원구 중계동","512","0512","0000","중계무지개","59.2600","202509","30","59,500","208","15","개인","개인","1991","동일로208길 20","-","중개거래","서울 노원구","26.01.05"
"1428","서울특별시 노원구 하계동","288","0288","0000","하계2현대","75.3500","202509","30","79,000","209","8","개인","개인","1997","노원로18길 19","-","중개거래","서울 노원구","26.01.14"
"1429","서울특별시 노원구 하계동","256-5","0256","0005","한신동성","112.2400","202509","30","101,000","6","5","개인","개인","1993","한글비석로 151","-","중개거래","서울 노원구, 서울 마포구","26.01.05"
"1430","서울특별시 노원구 하계동","271-3","0271","0003","건영","74.5800","202509","30","71,900","7","15","개인","개인","1988","섬밭로 229","-","중개거래","서울 노원구","26.02.11"
"1431","서울특별시 노원구 월계동","436","0436","0000","동신","71.7700","202509","30","69,800","3","6","개인","개인","1983","광운로2나길 30","-","중개거래","서울 강남구, 서울 노원구","26.01.30"
"1432","서울특별시 노원구 월계동","929","0929","0000","현대","84.9800","202509","30","85,000","109","9","개인","개인","2000","석계로 49","-","중개거래","서울 노원구","25.12.08"
"1433","서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.9700","202509","30","97,000","113","18","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","25.12.29"
"1434","서울특별시 노원구 월계동","929","0929","0000","현대","84.9800","202509","30","85,000","-","9","개인","개인","2000","석계로 49","20251110","중개거래","서울 노원구","-"
"1435","서울특별시 노원구 월계동","436","0436","0000","동신","71.8300","202509","30","73,500","6","4","개인","개인","1983","광운로2나길 30","-","중개거래","서울 노원구","26.01.23"
"1436","서울특별시 노원구 상계동","652","0652","0000","상계주공11(고층)","41.3000","202509","30","42,700","1103","12","개인","개인","1988","동일로227길 25","-","중개거래","서울 노원구, 서울 양천구","26.01.28"
"1437","서울특별시 노원구 상계동","639","0639","0000","보람아파트","54.5900","202509","29","45,000","111","1","개인","개인","1988","한글비석로 479","-","중개거래","서울 노원구","25.12.15"
"1438","서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","49.9400","202509","29","60,000","705","1","개인","개인","1988","동일로 1456","-","중개거래","서울 노원구","25.12.17"
"1439","서울특별시 노원구 상계동","749-5","0749","0005","상계주공4(고층)","62.1000","202509","29","62,700","412","3","개인","개인","1988","동일로214길 21","-","중개거래","서울 노원구","25.12.22"
"1440","서울특별시 노원구 상계동","647","0647","0000","상계주공12(고층)","49.9400","202509","29","48,800","1201","7","개인","개인","1988","한글비석로 530","-","중개거래","서울 노원구","25.12.22"
"1441","서울특별시 노원구 상계동","639","0639","0000","보람아파트","68.9900","202509","29","57,000","205","15","개인","개인","1988","한글비석로 480","-","중개거래","서울 노원구, 서울 중랑구","25.12.30"
"1442","서울특별시 노원구 상계동","1309","1309","0000","한일유앤아이","84.9910","202509","29","83,000","103","4","개인","개인","2005","노원로28길 62","-","중개거래","서울 노원구","26.01.15"
"1443","서울특별시 노원구 상계동","652","0652","0000","상계주공11(고층)","60.5000","202509","29","59,000","1112","9","개인","개인","1988","동일로227길 85","-","중개거래","서울 노원구","26.01.16"
"1444","서울특별시 노원구 상계동","749-5","0749","0005","상계주공4(고층)","41.3000","202509","29","41,750","404","2","개인","개인","1988","동일로214길 21","-","중개거래","서울 노원구","26.01.20"
"1445","서울특별시 노원구 상계동","1289","1289","0000","상계불암대림","114.8100","202509","29","83,000","205","18","개인","개인","2000","덕릉로94길 21","-","중개거래","서울 노원구","26.01.23"
"1446","서울특별시 노원구 공릉동","81","0081","0000","태강아파트(아이파크)","49.6000","202509","29","53,000","1003","14","개인","개인","1999","공릉로34길 62","-","중개거래","서울 노원구","25.12.08"
"1447","서울특별시 노원구 공릉동","81","0081","0000","태강아파트(아이파크)","49.6000","202509","29","51,000","1016","12","개인","개인","1999","공릉로34길 62","-","중개거래","서울 노원구","26.01.12"
"1448","서울특별시 노원구 공릉동","108","0108","0000","우방아파트","84.8810","202509","29","75,000","401","10","개인","개인","2000","노원로 58","-","중개거래","서울 노원구","26.01.20"
"1449","서울특별시 노원구 하계동","284","0284","0000","한신1","35.2800","202509","29","38,600","3","3","개인","개인","1988","공릉로 351","-","중개거래","서울 노원구","25.11.17"
"1450","서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","75.8100","202509","29","88,000","105","24","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","26.01.29"
"1451","서울특별시 노원구 월계동","929","0929","0000","현대","59.9500","202509","29","71,800","102","21","개인","개인","2000","석계로 49","-","중개거래","서울 노원구","26.01.30"
"1452","서울특별시 노원구 월계동","13","0013","0000","미륭","51.4800","202509","29","74,900","19","9","개인","개인","1986","마들로 111","-","중개거래","서울 노원구","26.03.04"
"1453","서울특별시 노원구 월계동","947","0947","0000","롯데캐슬루나","59.9927","202509","29","74,500","110","8","개인","개인","2006","월계로45길 21","-","중개거래","서울 노원구","26.01.09"
"1454","서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","114.9700","202509","29","110,000","113","11","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","25.12.29"
"1455","서울특별시 노원구 월계동","322-1","0322","0001","성원(사슴4)","49.9200","202509","29","48,000","401","9","개인","개인","1995","마들로3길 37","-","중개거래","서울 노원구","25.12.15"
"1456","서울특별시 노원구 중계동","359-1","0359","0001","주공5","38.6400","202509","29","43,500","504","13","개인","개인","1992","중계로 230","-","중개거래","서울 노원구","25.10.02"
"1457","서울특별시 노원구 중계동","580","0580","0000","성원1","134.7800","202509","29","116,500","101","11","개인","개인","1996","덕릉로71길 5","-","중개거래","서울 노원구","26.02.19"
